dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
65;2021-05-06;1310;1096;0;77318;35641;0;38.3;17.6;0.0
65;2021-05-07;1103;1411;0;78421;37052;0;38.8;18.3;0.0
65;2021-05-08;1480;404;0;79901;37456;0;39.5;18.5;0.0
65;2021-05-09;11;92;0;79912;37548;0;39.5;18.6;0.0
65;2021-05-10;855;1661;0;80767;39209;0;40.0;19.4;0.0
65;2021-05-11;911;1648;0;81678;40857;0;40.4;20.2;0.0
65;2021-05-12;1043;1473;0;82721;42330;0;40.9;20.9;0.0
65;2021-05-13;1025;141;0;83746;42471;0;41.4;21.0;0.0
65;2021-05-14;1293;945;0;85039;43416;0;42.1;21.5;0.0
65;2021-05-15;1100;427;0;86139;43843;0;42.6;21.7;0.0
65;2021-05-16;1156;62;0;87295;43905;0;43.2;21.7;0.0
65;2021-05-17;954;1387;0;88249;45292;0;43.7;22.4;0.0
65;2021-05-18;1388;1054;0;89637;46346;0;44.3;22.9;0.0
65;2021-05-19;1429;912;0;91066;47258;0;45.1;23.4;0.0
65;2021-05-20;1582;909;0;92648;48167;0;45.8;23.8;0.0
65;2021-05-21;1456;950;0;94104;49117;0;46.6;24.3;0.0
65;2021-05-22;1099;620;0;95203;49737;0;47.1;24.6;0.0
65;2021-05-23;342;13;0;95545;49750;0;47.3;24.6;0.0
65;2021-05-24;531;71;0;96076;49821;0;47.5;24.6;0.0
65;2021-05-25;1209;1350;0;97285;51171;0;48.1;25.3;0.0
65;2021-05-26;1235;1240;0;98520;52411;0;48.7;25.9;0.0
65;2021-05-27;1227;1342;0;99747;53753;0;49.3;26.6;0.0
65;2021-05-28;1208;1544;0;100955;55297;0;49.9;27.4;0.0
65;2021-05-29;821;1346;0;101776;56643;0;50.4;28.0;0.0
65;2021-05-30;20;10;0;101796;56653;0;50.4;28.0;0.0
65;2021-05-31;1065;1205;0;102861;57858;0;50.9;28.6;0.0
65;2021-06-01;1420;925;0;104281;58783;0;51.6;29.1;0.0
65;2021-06-02;1241;986;0;105522;59769;0;52.2;29.6;0.0
65;2021-06-03;1116;1055;0;106638;60824;0;52.8;30.1;0.0
65;2021-06-04;1331;1439;0;107969;62263;0;53.4;30.8;0.0
65;2021-06-05;361;1134;0;108330;63397;0;53.6;31.4;0.0
65;2021-06-06;47;21;0;108377;63418;0;53.6;31.4;0.0
65;2021-06-07;621;1810;0;108998;65228;0;53.9;32.3;0.0
65;2021-06-08;843;1417;0;109841;66645;0;54.3;33.0;0.0
65;2021-06-09;780;1494;0;110621;68139;0;54.7;33.7;0.0
65;2021-06-10;764;1080;0;111385;69219;0;55.1;34.2;0.0
65;2021-06-11;834;1628;0;112219;70847;0;55.5;35.1;0.0
65;2021-06-12;187;603;0;112406;71450;0;55.6;35.3;0.0
65;2021-06-13;42;6;0;112448;71456;0;55.6;35.4;0.0
65;2021-06-14;503;2092;0;112951;73548;0;55.9;36.4;0.0
65;2021-06-15;901;1650;0;113852;75198;0;56.3;37.2;0.0
65;2021-06-16;1025;1253;0;114877;76451;0;56.8;37.8;0.0
65;2021-06-17;743;937;0;115620;77388;0;57.2;38.3;0.0
65;2021-06-18;954;1478;0;116574;78866;0;57.7;39.0;0.0
65;2021-06-19;629;1543;0;117203;80409;0;58.0;39.8;0.0
65;2021-06-20;14;9;0;117217;80418;0;58.0;39.8;0.0
65;2021-06-21;680;1684;0;117897;82102;0;58.3;40.6;0.0
65;2021-06-22;959;1316;0;118856;83418;0;58.8;41.3;0.0
65;2021-06-23;947;1098;0;119803;84516;0;59.3;41.8;0.0
65;2021-06-24;903;906;0;120706;85422;0;59.7;42.3;0.0
65;2021-06-25;805;1632;0;121511;87054;0;60.1;43.1;0.0
65;2021-06-26;174;1308;0;121685;88362;0;60.2;43.7;0.0
65;2021-06-27;24;903;0;121709;89265;0;60.2;44.2;0.0
65;2021-06-28;408;1906;0;122117;91171;0;60.4;45.1;0.0
65;2021-06-29;625;1694;0;122742;92865;0;60.7;45.9;0.0
65;2021-06-30;827;1478;0;123569;94343;0;61.1;46.7;0.0
65;2021-07-01;564;741;0;124133;95084;0;61.4;47.0;0.0
65;2021-07-02;1023;1500;0;125156;96584;0;61.9;47.8;0.0
65;2021-07-03;198;1468;0;125354;98052;0;62.0;48.5;0.0
65;2021-07-04;341;161;0;125695;98213;0;62.2;48.6;0.0
65;2021-07-05;516;1746;0;126211;99959;0;62.4;49.5;0.0
65;2021-07-06;722;1737;0;126933;101696;0;62.8;50.3;0.0
65;2021-07-07;802;1335;0;127735;103031;0;63.2;51.0;0.0
65;2021-07-08;368;648;0;128103;103679;0;63.4;51.3;0.0
65;2021-07-09;518;1388;0;128621;105067;0;63.6;52.0;0.0
65;2021-07-10;276;745;0;128897;105812;0;63.8;52.3;0.0
65;2021-07-11;14;15;0;128911;105827;0;63.8;52.4;0.0
65;2021-07-12;434;1794;0;129345;107621;0;64.0;53.2;0.0
65;2021-07-13;692;1766;0;130037;109387;0;64.3;54.1;0.0
65;2021-07-14;168;90;0;130205;109477;0;64.4;54.2;0.0
65;2021-07-15;1040;1462;0;131245;110939;0;64.9;54.9;0.0
65;2021-07-16;1126;1651;0;132371;112590;0;65.5;55.7;0.0
65;2021-07-17;417;452;0;132788;113042;0;65.7;55.9;0.0
65;2021-07-18;49;60;0;132837;113102;0;65.7;56.0;0.0
65;2021-07-19;731;1372;0;133568;114474;0;66.1;56.6;0.0
65;2021-07-20;1305;1548;0;134873;116022;0;66.7;57.4;0.0
65;2021-07-21;1298;1518;0;136171;117540;0;67.4;58.2;0.0
65;2021-07-22;1860;1151;0;138031;118691;0;68.3;58.7;0.0
65;2021-07-23;1525;1654;0;139556;120345;0;69.0;59.5;0.0
65;2021-07-24;1011;629;0;140567;120974;0;69.5;59.9;0.0
65;2021-07-25;86;60;0;140653;121034;0;69.6;59.9;0.0
65;2021-07-26;1103;1091;0;141756;122125;0;70.1;60.4;0.0
65;2021-07-27;1672;1698;0;143428;123823;0;71.0;61.3;0.0
65;2021-07-28;1477;1191;0;144905;125014;0;71.7;61.8;0.0
65;2021-07-29;2548;1062;0;147453;126076;0;73.0;62.4;0.0
65;2021-07-30;2176;1277;0;149629;127353;0;74.0;63.0;0.0
65;2021-07-31;1882;336;0;151511;127689;0;75.0;63.2;0.0
65;2021-08-01;52;29;0;151563;127718;0;75.0;63.2;0.0
65;2021-08-02;951;738;0;152514;128456;0;75.5;63.6;0.0
65;2021-08-03;1758;902;0;154272;129358;0;76.3;64.0;0.0
65;2021-08-04;1532;560;0;155804;129918;0;77.1;64.3;0.0
65;2021-08-05;1589;720;0;157393;130638;0;77.9;64.6;0.0
65;2021-08-06;1466;839;0;158859;131477;0;78.6;65.0;0.0
65;2021-08-07;645;464;0;159504;131941;0;78.9;65.3;0.0
65;2021-08-08;28;27;0;159532;131968;0;78.9;65.3;0.0
65;2021-08-09;647;948;0;160179;132916;0;79.2;65.8;0.0
65;2021-08-10;1038;1349;0;161217;134265;0;79.8;66.4;0.0
65;2021-08-11;670;1107;0;161887;135372;0;80.1;67.0;0.0
65;2021-08-12;718;1013;0;162605;136385;0;80.4;67.5;0.0
65;2021-08-13;423;882;0;163028;137267;0;80.7;67.9;0.0
65;2021-08-14;519;534;0;163547;137801;0;80.9;68.2;0.0
65;2021-08-15;15;42;0;163562;137843;0;80.9;68.2;0.0
65;2021-08-16;349;1413;0;163911;139256;0;81.1;68.9;0.0
65;2021-08-17;669;1968;0;164580;141224;0;81.4;69.9;0.0
65;2021-08-18;588;1441;0;165168;142665;0;81.7;70.6;0.0
65;2021-08-19;625;1165;0;165793;143830;0;82.0;71.2;0.0
65;2021-08-20;377;1201;0;166170;145031;0;82.2;71.8;0.0
65;2021-08-21;83;210;0;166253;145241;0;82.3;71.9;0.0
65;2021-08-22;13;41;0;166266;145282;0;82.3;71.9;0.0
65;2021-08-23;272;1556;0;166538;146838;0;82.4;72.6;0.0
65;2021-08-24;532;2190;0;167070;149028;0;82.7;73.7;0.0
65;2021-08-25;398;1754;0;167468;150782;0;82.9;74.6;0.0
65;2021-08-26;417;2027;0;167885;152809;0;83.1;75.6;0.0
65;2021-08-27;412;1765;0;168297;154574;0;83.3;76.5;0.0
65;2021-08-28;147;253;0;168444;154827;0;83.3;76.6;0.0
65;2021-08-29;9;26;0;168453;154853;0;83.3;76.6;0.0
65;2021-08-30;252;945;26;168705;155798;26;83.5;77.1;0.0
65;2021-08-31;406;1374;86;169111;157172;112;83.7;77.8;0.1
65;2021-09-01;446;1019;83;169557;158191;195;83.9;78.3;0.1
65;2021-09-02;347;802;126;169904;158993;321;84.1;78.7;0.2
65;2021-09-03;424;952;132;170328;159945;453;84.3;79.1;0.2
65;2021-09-04;172;756;63;170500;160701;516;84.4;79.5;0.3
65;2021-09-05;22;22;23;170522;160723;539;84.4;79.5;0.3
65;2021-09-06;261;498;286;170783;161221;825;84.5;79.8;0.4
65;2021-09-07;291;729;369;171074;161950;1194;84.6;80.1;0.6
65;2021-09-08;326;659;236;171400;162609;1430;84.8;80.4;0.7
65;2021-09-09;227;555;191;171627;163164;1621;84.9;80.7;0.8
65;2021-09-10;351;694;192;171978;163858;1813;85.1;81.1;0.9
65;2021-09-11;67;165;26;172045;164023;1839;85.1;81.1;0.9
65;2021-09-12;8;12;0;172053;164035;1839;85.1;81.2;0.9
65;2021-09-13;192;311;193;172245;164346;2032;85.2;81.3;1.0
65;2021-09-14;172;321;261;172417;164667;2293;85.3;81.5;1.1
65;2021-09-15;235;582;331;172652;165249;2624;85.4;81.8;1.3
65;2021-09-16;147;222;224;172799;165471;2848;85.5;81.9;1.4
65;2021-09-17;253;496;370;173052;165967;3218;85.6;82.1;1.6
65;2021-09-18;91;253;83;173143;166220;3301;85.7;82.2;1.6
65;2021-09-19;3;15;4;173146;166235;3305;85.7;82.2;1.6
65;2021-09-20;102;223;241;173248;166458;3546;85.7;82.4;1.8
65;2021-09-21;110;250;246;173358;166708;3792;85.8;82.5;1.9
65;2021-09-22;143;598;334;173501;167306;4126;85.8;82.8;2.0
65;2021-09-23;60;169;245;173561;167475;4371;85.9;82.9;2.2
65;2021-09-24;158;506;284;173719;167981;4655;85.9;83.1;2.3
65;2021-09-25;78;213;40;173797;168194;4695;86.0;83.2;2.3
65;2021-09-26;2;4;9;173799;168198;4704;86.0;83.2;2.3
65;2021-09-27;55;236;179;173854;168434;4883;86.0;83.3;2.4
65;2021-09-28;85;268;340;173939;168702;5223;86.1;83.5;2.6
65;2021-09-29;139;384;282;174078;169086;5505;86.1;83.7;2.7
65;2021-09-30;47;134;158;174125;169220;5663;86.1;83.7;2.8
65;2021-10-01;179;353;324;174304;169573;5987;86.2;83.9;3.0
65;2021-10-02;26;71;10;174330;169644;5997;86.2;83.9;3.0
65;2021-10-03;0;9;0;174330;169653;5997;86.2;83.9;3.0
65;2021-10-04;123;236;270;174453;169889;6267;86.3;84.1;3.1
65;2021-10-05;67;170;237;174520;170059;6504;86.3;84.1;3.2
65;2021-10-06;149;317;334;174669;170376;6838;86.4;84.3;3.4
65;2021-10-07;69;148;191;174738;170524;7029;86.4;84.4;3.5
65;2021-10-08;181;371;361;174919;170895;7390;86.5;84.5;3.7
65;2021-10-09;31;42;36;174950;170937;7426;86.6;84.6;3.7
65;2021-10-10;4;4;1;174954;170941;7427;86.6;84.6;3.7
65;2021-10-11;93;182;344;175047;171123;7771;86.6;84.7;3.8
65;2021-10-12;48;111;313;175095;171234;8084;86.6;84.7;4.0
65;2021-10-13;123;214;337;175218;171448;8421;86.7;84.8;4.2
65;2021-10-14;45;100;120;175263;171548;8541;86.7;84.9;4.2
65;2021-10-15;172;220;577;175435;171768;9118;86.8;85.0;4.5
65;2021-10-16;32;22;12;175467;171790;9130;86.8;85.0;4.5
65;2021-10-17;1;2;2;175468;171792;9132;86.8;85.0;4.5
65;2021-10-18;91;113;319;175559;171905;9451;86.9;85.0;4.7
65;2021-10-19;53;62;243;175612;171967;9694;86.9;85.1;4.8
65;2021-10-20;107;152;504;175719;172119;10198;86.9;85.2;5.0
65;2021-10-21;40;54;110;175759;172173;10308;87.0;85.2;5.1
65;2021-10-22;121;196;600;175880;172369;10908;87.0;85.3;5.4
65;2021-10-23;12;29;34;175892;172398;10942;87.0;85.3;5.4
65;2021-10-24;1;7;6;175893;172405;10948;87.0;85.3;5.4
65;2021-10-25;95;134;496;175988;172539;11444;87.1;85.4;5.7
65;2021-10-26;32;45;261;176020;172584;11705;87.1;85.4;5.8
65;2021-10-27;96;142;526;176116;172726;12231;87.1;85.5;6.1
65;2021-10-28;25;34;173;176141;172760;12404;87.1;85.5;6.1
65;2021-10-29;98;217;592;176239;172977;12996;87.2;85.6;6.4
65;2021-10-30;20;33;19;176259;173010;13015;87.2;85.6;6.4
65;2021-10-31;0;1;0;176259;173011;13015;87.2;85.6;6.4
65;2021-11-01;9;12;1;176268;173023;13016;87.2;85.6;6.4
65;2021-11-02;35;63;298;176303;173086;13314;87.2;85.6;6.6
65;2021-11-03;114;168;744;176417;173254;14058;87.3;85.7;7.0
65;2021-11-04;37;41;343;176454;173295;14401;87.3;85.7;7.1
65;2021-11-05;103;162;759;176557;173457;15160;87.3;85.8;7.5
65;2021-11-06;23;36;101;176580;173493;15261;87.4;85.8;7.6
65;2021-11-07;1;5;1;176581;173498;15262;87.4;85.8;7.6
65;2021-11-08;53;97;707;176634;173595;15969;87.4;85.9;7.9
65;2021-11-09;37;57;509;176671;173652;16478;87.4;85.9;8.2
65;2021-11-10;95;117;964;176766;173769;17442;87.5;86.0;8.6
65;2021-11-11;0;4;22;176766;173773;17464;87.5;86.0;8.6
65;2021-11-12;94;146;1269;176860;173919;18733;87.5;86.0;9.3
65;2021-11-13;8;13;66;176868;173932;18799;87.5;86.1;9.3
65;2021-11-14;0;5;4;176868;173937;18803;87.5;86.1;9.3
65;2021-11-15;50;99;814;176918;174036;19617;87.5;86.1;9.7
65;2021-11-16;59;58;837;176977;174094;20454;87.6;86.1;10.1
65;2021-11-17;81;131;1096;177058;174225;21550;87.6;86.2;10.7
65;2021-11-18;57;47;631;177115;174272;22181;87.6;86.2;11.0
65;2021-11-19;98;127;1357;177213;174399;23538;87.7;86.3;11.6
65;2021-11-20;20;20;159;177233;174419;23697;87.7;86.3;11.7
65;2021-11-21;2;3;7;177235;174422;23704;87.7;86.3;11.7
65;2021-11-22;52;51;971;177287;174473;24675;87.7;86.3;12.2
65;2021-11-23;69;51;1250;177356;174524;25925;87.7;86.3;12.8
65;2021-11-24;97;105;1284;177453;174629;27209;87.8;86.4;13.5
65;2021-11-25;73;40;1051;177526;174669;28260;87.8;86.4;14.0
65;2021-11-26;120;127;2195;177646;174796;30455;87.9;86.5;15.1
65;2021-11-27;42;25;1115;177688;174821;31570;87.9;86.5;15.6
65;2021-11-28;24;15;562;177712;174836;32132;87.9;86.5;15.9
65;2021-11-29;52;73;1561;177764;174909;33693;87.9;86.5;16.7
65;2021-11-30;113;67;2426;177877;174976;36119;88.0;86.6;17.9
65;2021-12-01;89;125;2404;177966;175101;38523;88.0;86.6;19.1
65;2021-12-02;93;67;2523;178059;175168;41046;88.1;86.7;20.3
65;2021-12-03;91;109;2782;178150;175277;43828;88.1;86.7;21.7
65;2021-12-04;40;35;1155;178190;175312;44983;88.2;86.7;22.3
65;2021-12-05;2;10;685;178192;175322;45668;88.2;86.7;22.6
65;2021-12-06;57;61;1976;178249;175383;47644;88.2;86.8;23.6
65;2021-12-07;74;63;2737;178323;175446;50381;88.2;86.8;24.9
65;2021-12-08;85;116;2566;178408;175562;52947;88.3;86.9;26.2
65;2021-12-09;63;59;2870;178471;175621;55817;88.3;86.9;27.6
65;2021-12-10;84;102;3045;178555;175723;58862;88.3;86.9;29.1
65;2021-12-11;57;33;1408;178612;175756;60270;88.4;87.0;29.8
65;2021-12-12;6;8;819;178618;175764;61089;88.4;87.0;30.2
65;2021-12-13;62;55;2187;178680;175819;63276;88.4;87.0;31.3
65;2021-12-14;88;105;2936;178768;175924;66212;88.4;87.0;32.8
65;2021-12-15;88;104;3157;178856;176028;69369;88.5;87.1;34.3
65;2021-12-16;88;70;3280;178944;176098;72649;88.5;87.1;35.9
65;2021-12-17;112;146;3661;179056;176244;76310;88.6;87.2;37.8
65;2021-12-18;60;42;1357;179116;176286;77667;88.6;87.2;38.4
65;2021-12-19;39;16;907;179155;176302;78574;88.6;87.2;38.9
66;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
66;2020-12-28;3;0;0;3;0;0;0.0;0.0;0.0
66;2020-12-29;1;0;0;4;0;0;0.0;0.0;0.0
66;2020-12-30;0;0;0;4;0;0;0.0;0.0;0.0
66;2020-12-31;2;0;0;6;0;0;0.0;0.0;0.0
66;2021-01-01;1;0;0;7;0;0;0.0;0.0;0.0
66;2021-01-02;0;0;0;7;0;0;0.0;0.0;0.0
66;2021-01-03;0;0;0;7;0;0;0.0;0.0;0.0
66;2021-01-04;31;0;0;38;0;0;0.0;0.0;0.0
66;2021-01-05;134;0;0;172;0;0;0.0;0.0;0.0
66;2021-01-06;184;0;0;356;0;0;0.1;0.0;0.0
66;2021-01-07;169;0;0;525;0;0;0.1;0.0;0.0
66;2021-01-08;212;0;0;737;0;0;0.2;0.0;0.0
66;2021-01-09;227;0;0;964;0;0;0.2;0.0;0.0
66;2021-01-10;9;0;0;973;0;0;0.2;0.0;0.0
66;2021-01-11;387;2;0;1360;2;0;0.3;0.0;0.0
66;2021-01-12;547;2;0;1907;4;0;0.5;0.0;0.0
66;2021-01-13;850;9;0;2757;13;0;0.7;0.0;0.0
66;2021-01-14;855;12;0;3612;25;0;0.9;0.0;0.0
66;2021-01-15;582;1;0;4194;26;0;1.0;0.0;0.0
66;2021-01-16;114;3;0;4308;29;0;1.0;0.0;0.0
66;2021-01-17;46;1;0;4354;30;0;1.0;0.0;0.0
66;2021-01-18;616;3;0;4970;33;0;1.2;0.0;0.0
66;2021-01-19;706;4;0;5676;37;0;1.4;0.0;0.0
66;2021-01-20;1129;6;0;6805;43;0;1.6;0.0;0.0
66;2021-01-21;2300;7;0;9105;50;0;2.2;0.0;0.0
66;2021-01-22;1365;9;0;10470;59;0;2.5;0.0;0.0
66;2021-01-23;388;4;0;10858;63;0;2.6;0.0;0.0
66;2021-01-24;216;9;0;11074;72;0;2.6;0.0;0.0
66;2021-01-25;691;44;0;11765;116;0;2.8;0.0;0.0
66;2021-01-26;786;63;0;12551;179;0;3.0;0.0;0.0
66;2021-01-27;834;95;0;13385;274;0;3.2;0.1;0.0
66;2021-01-28;836;120;0;14221;394;0;3.4;0.1;0.0
66;2021-01-29;786;125;0;15007;519;0;3.6;0.1;0.0
66;2021-01-30;455;85;0;15462;604;0;3.7;0.1;0.0
66;2021-01-31;197;25;0;15659;629;0;3.7;0.2;0.0
66;2021-02-01;545;185;0;16204;814;0;3.9;0.2;0.0
66;2021-02-02;619;276;0;16823;1090;0;4.0;0.3;0.0
66;2021-02-03;713;578;0;17536;1668;0;4.2;0.4;0.0
66;2021-02-04;687;601;0;18223;2269;0;4.3;0.5;0.0
66;2021-02-05;758;411;0;18981;2680;0;4.5;0.6;0.0
66;2021-02-06;400;143;0;19381;2823;0;4.6;0.7;0.0
66;2021-02-07;165;138;0;19546;2961;0;4.7;0.7;0.0
66;2021-02-08;486;366;0;20032;3327;0;4.8;0.8;0.0
66;2021-02-09;512;392;0;20544;3719;0;4.9;0.9;0.0
66;2021-02-10;595;757;0;21139;4476;0;5.0;1.1;0.0
66;2021-02-11;1072;1518;0;22211;5994;0;5.3;1.4;0.0
66;2021-02-12;1078;1131;0;23289;7125;0;5.6;1.7;0.0
66;2021-02-13;345;299;0;23634;7424;0;5.6;1.8;0.0
66;2021-02-14;106;191;0;23740;7615;0;5.7;1.8;0.0
66;2021-02-15;421;680;0;24161;8295;0;5.8;2.0;0.0
66;2021-02-16;311;778;0;24472;9073;0;5.8;2.2;0.0
66;2021-02-17;360;669;0;24832;9742;0;5.9;2.3;0.0
66;2021-02-18;371;748;0;25203;10490;0;6.0;2.5;0.0
66;2021-02-19;386;681;0;25589;11171;0;6.1;2.7;0.0
66;2021-02-20;172;388;0;25761;11559;0;6.1;2.8;0.0
66;2021-02-21;34;162;0;25795;11721;0;6.2;2.8;0.0
66;2021-02-22;405;598;0;26200;12319;0;6.2;2.9;0.0
66;2021-02-23;504;651;0;26704;12970;0;6.4;3.1;0.0
66;2021-02-24;355;732;0;27059;13702;0;6.5;3.3;0.0
66;2021-02-25;706;687;0;27765;14389;0;6.6;3.4;0.0
66;2021-02-26;934;740;0;28699;15129;0;6.8;3.6;0.0
66;2021-02-27;359;407;0;29058;15536;0;6.9;3.7;0.0
66;2021-02-28;59;167;0;29117;15703;0;6.9;3.7;0.0
66;2021-03-01;346;613;0;29463;16316;0;7.0;3.9;0.0
66;2021-03-02;329;651;0;29792;16967;0;7.1;4.0;0.0
66;2021-03-03;524;613;0;30316;17580;0;7.2;4.2;0.0
66;2021-03-04;989;1042;0;31305;18622;0;7.5;4.4;0.0
66;2021-03-05;1506;782;0;32811;19404;0;7.8;4.6;0.0
66;2021-03-06;1126;331;0;33937;19735;0;8.1;4.7;0.0
66;2021-03-07;1028;96;0;34965;19831;0;8.3;4.7;0.0
66;2021-03-08;663;525;0;35628;20356;0;8.5;4.9;0.0
66;2021-03-09;1189;582;0;36817;20938;0;8.8;5.0;0.0
66;2021-03-10;1270;503;0;38087;21441;0;9.1;5.1;0.0
66;2021-03-11;1463;572;0;39550;22013;0;9.4;5.3;0.0
66;2021-03-12;2339;561;0;41889;22574;0;10.0;5.4;0.0
66;2021-03-13;1072;297;0;42961;22871;0;10.2;5.5;0.0
66;2021-03-14;194;83;0;43155;22954;0;10.3;5.5;0.0
66;2021-03-15;1049;394;0;44204;23348;0;10.5;5.6;0.0
66;2021-03-16;928;266;0;45132;23614;0;10.8;5.6;0.0
66;2021-03-17;855;381;0;45987;23995;0;11.0;5.7;0.0
66;2021-03-18;946;328;0;46933;24323;0;11.2;5.8;0.0
66;2021-03-19;1244;318;0;48177;24641;0;11.5;5.9;0.0
66;2021-03-20;812;118;0;48989;24759;0;11.7;5.9;0.0
66;2021-03-21;186;40;0;49175;24799;0;11.7;5.9;0.0
66;2021-03-22;1088;388;0;50263;25187;0;12.0;6.0;0.0
66;2021-03-23;1717;386;0;51980;25573;0;12.4;6.1;0.0
66;2021-03-24;1772;507;0;53752;26080;0;12.8;6.2;0.0
66;2021-03-25;2509;464;0;56261;26544;0;13.4;6.3;0.0
66;2021-03-26;2480;372;0;58741;26916;0;14.0;6.4;0.0
66;2021-03-27;1171;287;0;59912;27203;0;14.3;6.5;0.0
66;2021-03-28;323;3;0;60235;27206;0;14.4;6.5;0.0
66;2021-03-29;1734;244;0;61969;27450;0;14.8;6.5;0.0
66;2021-03-30;2167;175;0;64136;27625;0;15.3;6.6;0.0
66;2021-03-31;1930;245;0;66066;27870;0;15.8;6.6;0.0
66;2021-04-01;2573;310;0;68639;28180;0;16.4;6.7;0.0
66;2021-04-02;2328;266;0;70967;28446;0;16.9;6.8;0.0
66;2021-04-03;1104;318;0;72071;28764;0;17.2;6.9;0.0
66;2021-04-04;104;116;0;72175;28880;0;17.2;6.9;0.0
66;2021-04-05;200;135;0;72375;29015;0;17.3;6.9;0.0
66;2021-04-06;1244;629;0;73619;29644;0;17.6;7.1;0.0
66;2021-04-07;1378;572;0;74997;30216;0;17.9;7.2;0.0
66;2021-04-08;1945;551;0;76942;30767;0;18.4;7.3;0.0
66;2021-04-09;3382;677;0;80324;31444;0;19.2;7.5;0.0
66;2021-04-10;2189;510;0;82513;31954;0;19.7;7.6;0.0
66;2021-04-11;1137;163;0;83650;32117;0;20.0;7.7;0.0
66;2021-04-12;2543;988;0;86193;33105;0;20.6;7.9;0.0
66;2021-04-13;3433;1048;0;89626;34153;0;21.4;8.1;0.0
66;2021-04-14;3130;905;0;92756;35058;0;22.1;8.4;0.0
66;2021-04-15;3368;1001;0;96124;36059;0;22.9;8.6;0.0
66;2021-04-16;3383;1015;0;99507;37074;0;23.7;8.8;0.0
66;2021-04-17;2124;577;0;101631;37651;0;24.2;9.0;0.0
66;2021-04-18;1344;138;0;102975;37789;0;24.6;9.0;0.0
66;2021-04-19;2106;1087;0;105081;38876;0;25.1;9.3;0.0
66;2021-04-20;2212;1059;0;107293;39935;0;25.6;9.5;0.0
66;2021-04-21;2633;1151;0;109926;41086;0;26.2;9.8;0.0
66;2021-04-22;2516;1204;0;112442;42290;0;26.8;10.1;0.0
66;2021-04-23;2228;1185;0;114670;43475;0;27.4;10.4;0.0
66;2021-04-24;2534;846;0;117204;44321;0;28.0;10.6;0.0
66;2021-04-25;1126;271;0;118330;44592;0;28.2;10.6;0.0
66;2021-04-26;1849;1176;0;120179;45768;0;28.7;10.9;0.0
66;2021-04-27;2570;1263;0;122749;47031;0;29.3;11.2;0.0
66;2021-04-28;2296;1609;0;125045;48640;0;29.8;11.6;0.0
66;2021-04-29;2509;2029;0;127554;50669;0;30.4;12.1;0.0
66;2021-04-30;2845;1473;0;130399;52142;0;31.1;12.4;0.0
66;2021-05-01;1868;470;0;132267;52612;0;31.6;12.6;0.0
66;2021-05-02;1420;259;0;133687;52871;0;31.9;12.6;0.0
66;2021-05-03;2777;1055;0;136464;53926;0;32.6;12.9;0.0
66;2021-05-04;2938;1271;0;139402;55197;0;33.3;13.2;0.0
66;2021-05-05;2880;1513;0;142282;56710;0;33.9;13.5;0.0
66;2021-05-06;3529;2000;0;145811;58710;0;34.8;14.0;0.0
66;2021-05-07;2824;2960;0;148635;61670;0;35.5;14.7;0.0
66;2021-05-08;1598;1113;0;150233;62783;0;35.8;15.0;0.0
66;2021-05-09;836;1307;0;151069;64090;0;36.0;15.3;0.0
66;2021-05-10;1671;2770;0;152740;66860;0;36.4;15.9;0.0
66;2021-05-11;2579;2974;0;155319;69834;0;37.1;16.7;0.0
66;2021-05-12;2210;2422;0;157529;72256;0;37.6;17.2;0.0
66;2021-05-13;1971;1283;0;159500;73539;0;38.0;17.5;0.0
66;2021-05-14;2487;1994;0;161987;75533;0;38.6;18.0;0.0
66;2021-05-15;2048;1467;0;164035;77000;0;39.1;18.4;0.0
66;2021-05-16;1983;1139;0;166018;78139;0;39.6;18.6;0.0
66;2021-05-17;1884;1733;0;167902;79872;0;40.1;19.1;0.0
66;2021-05-18;2913;1669;0;170815;81541;0;40.7;19.5;0.0
66;2021-05-19;2618;1277;0;173433;82818;0;41.4;19.8;0.0
66;2021-05-20;3967;1363;0;177400;84181;0;42.3;20.1;0.0
66;2021-05-21;2971;1368;0;180371;85549;0;43.0;20.4;0.0
66;2021-05-22;2729;739;0;183100;86288;0;43.7;20.6;0.0
66;2021-05-23;1358;211;0;184458;86499;0;44.0;20.6;0.0
66;2021-05-24;1819;400;0;186277;86899;0;44.4;20.7;0.0
66;2021-05-25;2601;1578;0;188878;88477;0;45.1;21.1;0.0
66;2021-05-26;2590;1394;0;191468;89871;0;45.7;21.4;0.0
66;2021-05-27;3123;2106;0;194591;91977;0;46.4;21.9;0.0
66;2021-05-28;2488;2904;0;197079;94881;0;47.0;22.6;0.0
66;2021-05-29;1909;1396;0;198988;96277;0;47.5;23.0;0.0
66;2021-05-30;719;903;0;199707;97180;0;47.6;23.2;0.0
66;2021-05-31;1933;1638;0;201640;98818;0;48.1;23.6;0.0
66;2021-06-01;2450;1907;0;204090;100725;0;48.7;24.0;0.0
66;2021-06-02;2599;2211;0;206689;102936;0;49.3;24.6;0.0
66;2021-06-03;2341;2777;0;209030;105713;0;49.9;25.2;0.0
66;2021-06-04;1750;3170;0;210780;108883;0;50.3;26.0;0.0
